domain,keyword,title,url,source_domain,seendate,language,country,date_parsed,dup_count
OAE,ocean-based carbon removal,Moving CO2 from Air to Oceans May Be Necessary to Slow Warming,https://www.scientificamerican.com/article/moving-co2-from-air-to-oceans-may-be-necessary-to-slow-warming/,scientificamerican.com,20211209T203000Z,English,United States,2021-12-09 20:30:00,1
OAE,ocean-based carbon removal,Scientists say humans can move CO2 from air to oceans - Governor Wind Energy Coalition,https://governorswindenergycoalition.org/scientists-say-humans-can-move-co2-from-air-to-oceans/,governorswindenergycoalition.org,20211210T093000Z,English,United States,2021-12-10 09:30:00,1
OAE,ocean alkalinity,"Oceans could be harnessed to remove carbon from air , say US science leaders",https://phys.org/news/2021-12-oceans-harnessed-carbon-air-science.html,phys.org,20211210T134500Z,English,United States,2021-12-10 13:45:00,4
OAE,ocean alkalinity enhancement,"Coastal News Today | World - Oceans Could Be Harnessed to Remove Carbon From Air , Say US Science Leaders",https://www.coastalnewstoday.com/post/world-oceans-could-be-harnessed-to-remove-carbon-from-air-say-us-science-leaders,coastalnewstoday.com,20211213T031500Z,English,United States,2021-12-13 03:15:00,3
OAE,ocean alkalinity enhancement,Geoengineering First It Was About Messing With The Atmosphere . Now It About Hacking The Ocean .,https://cleantechnica.com/2021/12/12/geoengineering-first-it-was-about-messing-with-the-atmosphere-now-its-about-hacking-the-ocean/,cleantechnica.com,20211213T044500Z,English,United States,2021-12-13 04:45:00,3
OAE,ocean carbon removal,"2021 , the year of carbon software",https://www.greenbiz.com/article/2021-year-carbon-software,greenbiz.com,20211215T154500Z,English,United States,2021-12-15 15:45:00,1
OAE,ocean alkalinity enhancement,"Skeptical Science New Research for Week # 50 , 2021",https://skepticalscience.com/new_research_2021_50.html,skepticalscience.com,20211216T083000Z,English,United States,2021-12-16 08:30:00,2
OAE,ocean alkalinity enhancement,Could crushed rocks absorb enough carbon to curb global warming ?,https://www.nationalgeographic.com/environment/article/could-crushed-rocks-absorb-enough-carbon-to-curb-global-warming,nationalgeographic.com,20211221T173000Z,English,United States,2021-12-21 17:30:00,5
OAE,ocean-based climate solutions,Opinion : Want to save the oceans from climate change ? Support this bill now .,https://www.sandiegouniontribune.com/opinion/commentary/story/2021-12-21/ocean-based-climate-solutions-act-2021,sandiegouniontribune.com,20211221T191500Z,English,United States,2021-12-21 19:15:00,1
OAE,ocean alkalinity enhancement,2 : 00PM Water Cooler 12 / 23 / 2021 | naked capitalism,https://www.nakedcapitalism.com/2021/12/200pm-water-cooler-12-23-2021.html,nakedcapitalism.com,20211223T194500Z,English,United States,2021-12-23 19:45:00,2
OAE,ocean carbon removal,"Oceans Could Be Harnessed to Remove Carbon From Air , Say U . S . Science Leaders",https://news.climate.columbia.edu/2021/12/09/oceans-could-be-harnessed-to-remove-carbon-from-air-say-u-s-science-leaders/,news.climate.columbia.edu,20220104T223000Z,English,United States,2022-01-04 22:30:00,4
OAE,ocean-based climate solutions,Commentary : The ocean needs our help now,http://www.msn.com/en-us/news/us/commentary-the-ocean-needs-our-help-now/ar-AASujib,msn.com,20220106T094500Z,English,United States,2022-01-06 09:45:00,2
OAE,ocean alkalinity,Coastal News Today | World - Could crushed rocks absorb enough carbon to curb global warming ?,https://www.coastalnewstoday.com/post/world-could-crushed-rocks-absorb-enough-carbon-to-curb-global-warming,coastalnewstoday.com,20220113T024500Z,English,United States,2022-01-13 02:45:00,3
OAE,ocean-based climate solutions,PNW Predictions : Renewable energy re - imagined - Puget Sound Business Journal,https://www.bizjournals.com/seattle/news/2021/12/22/pnw-predictions-renewable-energy-reimagined.html,bizjournals.com,20220120T023000Z,English,United States,2022-01-20 02:30:00,1
OAE,ocean-based climate solutions,30 Ways Science Educators Teach With The New York Times,https://www.nytimes.com/2022/02/03/learning/30-ways-science-educators-teach-with-the-new-york-times.html,nytimes.com,20220203T184500Z,English,United States,2022-02-03 18:45:00,1
OAE,ocean-based carbon removal,US Carbon Removal Technology & Initiatives | World Resources Institute,https://www.wri.org/insights/us-carbon-removal,wri.org,20220208T190000Z,English,United States,2022-02-08 19:00:00,1
OAE,ocean-based carbon removal,Economically and environmentally things wont look up until we start looking down !,https://energycentral.com/c/ec/economically-and-environmentally-things-won%E2%80%99t-look-until-we-start-looking-down,energycentral.com,20220209T193000Z,English,United States,2022-02-09 19:30:00,1
OAE,ocean alkalinity,Frontiers | The Dissolution of Olivine Added to Soil at 4°C : Implications for Enhanced Weathering in Cold Regions,https://www.frontiersin.org/articles/10.3389/fclim.2022.827698/full,frontiersin.org,20220210T074500Z,English,United States,2022-02-10 07:45:00,1
OAE,ocean-based climate solutions,"World Renowned Kelp Experts Answer Climate Distress Call , Join XPRIZE Carbon Removal Team Pull To Refresh",https://www.digitaljournal.com/pr/world-renowned-kelp-experts-answer-climate-distress-call-join-xprize-carbon-removal-team-pull-to-refresh,digitaljournal.com,20220211T183000Z,English,United States,2022-02-11 18:30:00,1
OAE,ocean-based carbon removal,Coastal News Today | World -  You Need a Yes on All of Those Level Experts Discuss the Future of Ocean - Based Carbon Removal Research,https://www.coastalnewstoday.com/post/world-you-need-a-yes-on-all-of-those-levels-experts-discuss-the-future-of-ocean-based-carbon-removal-research,coastalnewstoday.com,20220215T054500Z,English,United States,2022-02-15 05:45:00,1
OAE,ocean-based carbon removal,IPCC words matter and so does the ocean,https://thehill.com/opinion/energy-environment/596407-ipccs-words-matter-and-so-does-the-ocean,thehill.com,20220302T163000Z,English,United States,2022-03-02 16:30:00,1
OAE,ocean alkalinity enhancement,How the Ocean Could Be the Key to Carbon Capture Technologies to Fight Climate Change,https://www.thedailybeast.com/how-the-ocean-could-be-the-key-to-carbon-capture-technologies-to-fight-climate-change,thedailybeast.com,20220302T233000Z,English,United States,2022-03-02 23:30:00,3
OAE,ocean-based climate solutions,Surfrider Foundation to Meet with Congressional Leaders for Coastal Recreation Hill Day,https://www.prnewswire.com:443/news-releases/surfrider-foundation-to-meet-with-congressional-leaders-for-coastal-recreation-hill-day-301497279.html,prnewswire.com,20220308T023000Z,English,United States,2022-03-08 02:30:00,4
OAE,ocean-based climate solutions,"Carbon Dioxide Removal ( CDR ) ... To Clear The Air , Look",https://www.marinetechnologynews.com/news/carbon-dioxide-removal-clear-617987,marinetechnologynews.com,20220310T150000Z,English,United States,2022-03-10 15:00:00,1
OAE,ocean alkalinity,Coastal News Today | World - Policy brief : Deep ocean climate intervention impacts – ocean alkalinity enhancement Ocean acidification,https://www.coastalnewstoday.com/post/world-policy-brief-deep-ocean-climate-intervention-impacts-ocean-alkalinity-enhancement-ocean-acidification,coastalnewstoday.com,20220317T044500Z,English,United States,2022-03-17 04:45:00,3
OAE,ocean-based carbon removal,Carbon Removal & Climate Goals | World Resources Institute,https://www.wri.org/insights/carbon-removal-countries-climate-goals,wri.org,20220317T204500Z,English,United States,2022-03-17 20:45:00,1
OAE,ocean-based carbon removal,What to know about 5 big plans for U . S . carbon removal,https://www.greenbiz.com/article/what-know-about-5-big-plans-us-carbon-removal,greenbiz.com,20220326T193000Z,English,United States,2022-03-26 19:30:00,1
OAE,marine alkalinity,No longer a last resort : Pulling CO2 from the air,https://www.msn.com/en-us/weather/topstories/no-longer-a-last-resort-pulling-co2-from-the-air/ar-AAVKTiB,msn.com,20220401T184500Z,English,United States,2022-04-01 18:45:00,5
OAE,marine alkalinity,"Removing CO2 from air , sea no longer optional , says UN",https://www.msn.com/en-us/weather/topstories/removing-co2-from-air-sea-no-longer-optional-says-un/ar-AAVTbKu,msn.com,20220405T191500Z,English,United States,2022-04-05 19:15:00,2
OAE,ocean alkalinity,The Lowdown on CCS,https://energycentral.com/c/ec/lowdown-ccs,energycentral.com,20220408T083000Z,English,United States,2022-04-08 08:30:00,1
OAE,ocean carbon removal,Coastal News Today | World - Robot revolution : A new real - time accounting system for ocean carbon,https://www.coastalnewstoday.com/post/world-robot-revolution-a-new-real-time-accounting-system-for-ocean-carbon,coastalnewstoday.com,20220419T020000Z,English,United States,2022-04-19 02:00:00,1
OAE,ocean carbon removal,"Startup  antacid  enhances ocean carbon removal | A Green Living Blog - Go Green , Green Home , Green Energy",http://agreenliving.org/startups-antacid-enhances-ocean-carbon-removal/,agreenliving.org,20220427T120000Z,English,United States,2022-04-27 12:00:00,1
OAE,ocean carbon removal,Coastal News Today | united states - The IPCC Sixth Assessment Report and power future,https://www.coastalnewstoday.com/post/usa-the-ipcc-sixth-assessment-report-and-powers-future,coastalnewstoday.com,20220427T221500Z,English,United States,2022-04-27 22:15:00,1
OAE,ocean carbon removal,It Time We Admit That Carbon Offsetting Isnt Working,https://www.newsweek.com/its-time-we-admit-that-carbon-offsetting-isnt-working-opinion-1700647,newsweek.com,20220428T130000Z,English,United States,2022-04-28 13:00:00,1
OAE,ocean-based carbon removal,Frontiers | A Code of Conduct Is Imperative for Ocean Carbon Dioxide Removal Research,https://www.frontiersin.org/articles/10.3389/fmars.2022.872800/full,frontiersin.org,20220502T120000Z,English,United States,2022-05-02 12:00:00,4
OAE,alkalinity enhancement,Inside the secretive Silicon Valley startup trying to save the oceans with tech – TechCrunch,https://techcrunch.com/2022/05/02/inside-the-secretive-silicon-valley-startup-trying-to-save-the-oceans-with-tech/,techcrunch.com,20220502T180000Z,English,United States,2022-05-02 18:00:00,2
OAE,ocean-based carbon removal,The climate solution that can also restore our seas,https://www.msn.com/en-us/news/us/the-climate-solution-that-can-also-restore-our-seas/ar-AAX7Aqg,msn.com,20220510T201500Z,English,United States,2022-05-10 20:15:00,1
OAE,alkalinity enhancement,Coastal News Today | World - The birth of the carbon removal market,https://www.coastalnewstoday.com/post/world-the-birth-of-the-carbon-removal-market,coastalnewstoday.com,20220511T020000Z,English,United States,2022-05-11 02:00:00,1
OAE,ocean-based carbon removal,Microbial Responses to Climate Change in Three Major Ecosystems,https://www.azocleantech.com/article.aspx?ArticleID=1533,azocleantech.com,20220511T110000Z,English,United States,2022-05-11 11:00:00,1
OAE,ocean-based climate solutions,Oceans Conference Comes up With $16B in Pledges To Safeguard Marine Health,https://goodmenproject.com/featured-content/oceans-conference-comes-up-with-16b-in-pledges-to-safeguard-marine-health/,goodmenproject.com,20220518T050000Z,English,United States,2022-05-18 05:00:00,1
OAE,ocean-based carbon removal,Coastal News Today | World - The availability of limestone and other raw materials for ocean alkalinity enhancement,https://www.coastalnewstoday.com/post/world-the-availability-of-limestone-and-other-raw-materials-for-ocean-alkalinity-enhancement,coastalnewstoday.com,20220518T153000Z,English,United States,2022-05-18 15:30:00,1
OAE,marine carbon removal,Coastal News Today | WORLD - The Biggest Carbon Sink of All,https://www.coastalnewstoday.com/post/world-the-biggest-carbon-sink-of-all,coastalnewstoday.com,20220523T094500Z,English,United States,2022-05-23 09:45:00,2
OAE,ocean-based carbon removal,Department Of Energy Announces Significant Investment In Direct Air Capture - Climate Change,https://www.mondaq.com/unitedstates/climate-change/1195942/department-of-energy-announces-significant-investment-in-direct-air-capture,mondaq.com,20220525T110000Z,English,United States,2022-05-25 11:00:00,1
OAE,ocean-based carbon removal,Department of Energy Announces Significant Investment in Direct Air Capture | Brownstein Hyatt Farber Schreck,https://www.jdsupra.com/legalnews/department-of-energy-announces-3583842/,jdsupra.com,20220526T181500Z,English,United States,2022-05-26 18:15:00,1
OAE,ocean-based climate solutions,"Proclamation on National Ocean Month , 2022",https://www.miragenews.com/proclamation-on-national-ocean-month-2022-792217/,miragenews.com,20220531T191500Z,English,United States,2022-05-31 19:15:00,1
OAE,ocean carbon removal,Hawaii Startup Launches World First Ocean - Assisted Carbon Removal Plant,https://www.extremetech.com/extreme/336422-hawaii-startup-launches-worlds-first-ocean-assisted-carbon-removal-plant,extremetech.com,20220601T141500Z,English,United States,2022-06-01 14:15:00,1
OAE,ocean-based climate solutions,Turning the Tide for Ocean Climate Action : Unleashing the Climate Benefits of Our Blue Planet,https://climatecrisis.house.gov/committee-activity/hearings/turning-tide-ocean-climate-action-unleashing-climate-benefits-our-blue,climatecrisis.house.gov,20220603T000000Z,English,United States,2022-06-03 00:00:00,1
OAE,ocean-based climate solutions,Coastal News Today | united states - Our Best Defense Against Hurricanes Is to Modernize This Coastal Law,https://www.coastalnewstoday.com/post/usa-our-best-defense-against-hurricanes-is-to-modernize-this-coastal-law,coastalnewstoday.com,20220603T024500Z,English,United States,2022-06-03 02:45:00,1
OAE,ocean-based climate solutions,Oceana Canada : Fisheries Minister Joyce Murray failure to protect capelin risks the health of the ocean and the fisheries that depend on it,https://www.streetinsider.com/Globe+Newswire/Oceana+Canada:+Fisheries+Minister+Joyce+Murray%E2%80%99s+failure+to+protect+capelin+risks+the+health+of+the+ocean+and+the+fisheries+that+depend+on+it/20172972.html,streetinsider.com,20220603T173000Z,English,United States,2022-06-03 17:30:00,1
OAE,ocean alkalinity enhancement,Integrating the Ocean Into Climate Action - The Aspen Institute,https://www.aspeninstitute.org/blog-posts/integrating-ocean-climate-action/,aspeninstitute.org,20220608T160000Z,English,United States,2022-06-08 16:00:00,2
OAE,ocean-based climate solutions,World Ocean Day - United States Department of State,https://www.state.gov/world-ocean-day/,state.gov,20220608T200000Z,English,United States,2022-06-08 20:00:00,1
OAE,ocean-based climate solutions,World Ocean Day,https://it.usembassy.gov/world-ocean-day/,it.usembassy.gov,20220609T110000Z,English,United States,2022-06-09 11:00:00,2
OAE,ocean-based climate solutions,Celebrating World Ocean Day - Climate Change,https://www.mondaq.com/unitedstates/climate-change/1200370/celebrating-world-ocean-day,mondaq.com,20220609T153000Z,English,United States,2022-06-09 15:30:00,1
OAE,ocean-based climate solutions,Coastal News Today | united states - Lawmakers eye  blue carbon  as emissions reduction tool,https://www.coastalnewstoday.com/post/usa-lawmakers-eye-blue-carbon-as-emissions-reduction-tool,coastalnewstoday.com,20220613T050000Z,English,United States,2022-06-13 05:00:00,1
OAE,ocean carbon removal,Heimdal Launches Ocean - Assisted Carbon Removal Plant,https://www.airforce-technology.com/research-reports/heimdal-launches-ocean-assisted-carbon-removal-plant/,airforce-technology.com,20220613T124500Z,English,United States,2022-06-13 12:45:00,1
OAE,ocean-based carbon removal,"The ocean is a critical solution to climate change , groups tell Biden",https://www.washingtonpost.com/politics/2022/06/16/exclusive-ocean-is-critical-solution-climate-change-groups-tell-biden/,washingtonpost.com,20220616T131500Z,English,United States,2022-06-16 13:15:00,1
OAE,ocean-based climate solutions,National Ocean Month Highlights Global Climate Action,https://progressive.org/op-eds/national-ocean-month-climate-action-helvarg-220621/,progressive.org,20220621T214500Z,English,United States,2022-06-21 21:45:00,2
OAE,ocean-based climate solutions,Commentary : National Ocean Month highlights global climate action,https://auburnpub.com/opinion/columnists/commentary-national-ocean-month-highlights-global-climate-action/article_c01635fd-6c1a-5c91-8fb8-46ea316e5a59.html,auburnpub.com,20220623T110000Z,English,United States,2022-06-23 11:00:00,1
OAE,ocean-based climate solutions,Looking Ahead to the United Nations Ocean Conference,https://www.aspeninstitute.org/blog-posts/looking-ahead-to-the-united-nations-ocean-conference/,aspeninstitute.org,20220624T150000Z,English,United States,2022-06-24 15:00:00,1
OAE,ocean-based climate solutions,Mariam Almheiri highlights importance of ocean - based climate solutions at UN Ocean Conference in Portugal,https://www.bignewsnetwork.com/news/272604038/mariam-almheiri-highlights-importance-of-ocean-based-climate-solutions-at-un-ocean-conference-in-portugal,bignewsnetwork.com,20220629T124500Z,English,United States,2022-06-29 12:45:00,1
OAE,ocean carbon removal,Cultivating seaweed for carbon removal in California : Barriers and recommendations,https://phys.org/news/2022-06-cultivating-seaweed-carbon-california-barriers.html,phys.org,20220630T140000Z,English,United States,2022-06-30 14:00:00,3
OAE,ocean-based climate solutions,Stock Market | FinancialContent Business Page,https://markets.financialcontent.com/stocks/article/bizwire-2022-6-30-avangrid-affirms-commitment-to-protect-ocean-resources-signs-united-nations-sustainable-ocean-principles,markets.financialcontent.com,20220630T181500Z,English,United States,2022-06-30 18:15:00,2
OAE,ocean-based climate solutions,Stock Market | Daily Herald,https://finance.dailyherald.com/dailyherald/article/bizwire-2022-6-30-avangrid-affirms-commitment-to-protect-ocean-resources-signs-united-nations-sustainable-ocean-principles,finance.dailyherald.com,20220630T183000Z,English,United States,2022-06-30 18:30:00,1
OAE,ocean-based climate solutions,"AVANGRID Affirms Commitment to Protect Ocean Resources , Signs United Nations Sustainable Ocean Principles",https://www.businesswire.com/news/home/20220630005806/en/AVANGRID-Affirms-Commitment-to-Protect-Ocean-Resources-Signs-United-Nations-Sustainable-Ocean-Principles,businesswire.com,20220630T193000Z,English,United States,2022-06-30 19:30:00,1
OAE,ocean-based climate solutions,Seaing the Future at the UN Ocean Conference 2022 - United States Department of State,https://www.state.gov/un-ocean-conference-2022,state.gov,20220705T214500Z,English,United States,2022-07-05 21:45:00,1
OAE,ocean carbon removal,"Carbonfuture Announces Catalyst for Carbon Removal , Partnering With Heimdal , Lithos , Ucaneo",https://cleantechnica.com/2022/07/08/carbonfuture-announces-catalyst-for-carbon-removal-partnering-with-heimdal-lithos-ucaneo/,cleantechnica.com,20220708T223000Z,English,United States,2022-07-08 22:30:00,1
OAE,ocean-based climate solutions,"Reporting Ocean Stories Is Key to Blue Literacy , Planetary Health",https://www.sej.org/publications/special-reports/climate-solutions/ocean-and-climate-change-tipsheet,sej.org,20220713T170000Z,English,United States,2022-07-13 17:00:00,1
OAE,ocean carbon removal,Policy Director - Sustainable Business,https://www.sustainablebusiness.com/job/policy-director-3/,sustainablebusiness.com,20220721T221500Z,English,United States,2022-07-21 22:15:00,4
OAE,ocean-based climate solutions,Candidate Q & A : 1st Congressional District Ed Case,https://www.civilbeat.org/2022/07/candidate-qa-1st-congressional-district-ed-case/,civilbeat.org,20220722T104500Z,English,United States,2022-07-22 10:45:00,1
OAE,ocean-based climate solutions,"Climate change impacting Atlantic shellfish , and scientists predict it will only get worse",https://www.seafoodsource.com/news/environment-sustainability/climate-change-impacting-atlantic-shellfish-and-scientists-predict-it-will-only-get-worse,seafoodsource.com,20220722T231500Z,English,United States,2022-07-22 23:15:00,1
OAE,ocean carbon removal,Facebook Former CTO Mike Schroepfer Explains Why He Turning His Attention to Climate Change,https://www.nbcconnecticut.com/news/business/money-report/facebooks-former-cto-mike-schroepfer-explains-why-hes-turning-his-attention-to-climate-change/2842341/,nbcconnecticut.com,20220730T133000Z,English,United States,2022-07-30 13:30:00,3
OAE,ocean-based climate solutions,Bonamici hosts field hearing in Astoria on climate change,https://www.dailyastorian.com/news/local/bonamici-hosts-field-hearing-in-astoria-on-climate-change/article_d2492b64-146a-11ed-99b0-136139a8f9d8.html,dailyastorian.com,20220805T191500Z,English,United States,2022-08-05 19:15:00,2
OAE,alkalinity enhancement,From industry to ocean – deep impact from waste up,https://www.miragenews.com/from-industry-to-ocean-deep-impact-from-waste-up-834494/,miragenews.com,20220810T073000Z,English,United States,2022-08-10 07:30:00,2
OAE,ocean-based climate solutions,Scientific  Integrity,https://pjmedia.com/columns/john-stossel/2022/08/24/scientific-integrity-n1623655,pjmedia.com,20220824T053000Z,English,United States,2022-08-24 05:30:00,4
OAE,ocean-based climate solutions,John Stossel : Scientific  Integrity  | The Patriot Post,https://patriotpost.us/opinion/90754-scientific-integrity-2022-08-24,patriotpost.us,20220824T124500Z,English,United States,2022-08-24 12:45:00,1
OAE,ocean alkalinity,How to Reverse the Ocean - Climate Crisis,https://www.pewtrusts.org/en/trend/archive/winter-2022/how-to-reverse-the-ocean-climate-crisis,pewtrusts.org,20220825T151500Z,English,United States,2022-08-25 15:15:00,2
OAE,ocean carbon removal,"This Startup Is Enhancing the Ocean Ability to Store Carbon , Reversing Acidification - Sustainable Brands",https://sustainablebrands.com/read/product-service-design-innovation/this-startup-is-enhancing-the-ocean-s-ability-to-store-carbon-reversing-acidification,sustainablebrands.com,20220826T003000Z,English,United States,2022-08-26 00:30:00,1
OAE,ocean-based climate solutions,John Stossel : Scientific  integrity,https://www.unionleader.com/opinion/columnists/john-stossel-scientific-integrity/article_0d089bbe-5895-59ba-94a7-85f5537ff4dd.html,unionleader.com,20220826T054500Z,English,United States,2022-08-26 05:45:00,4
OAE,ocean-based climate solutions,Government Corrupts Science With Progressive Nonsense,https://newsbusters.org/blogs/nb/john-stossel/2022/08/26/government-corrupts-science-progressive-nonsense,newsbusters.org,20220826T201500Z,English,United States,2022-08-26 20:15:00,2
OAE,ocean-based climate solutions,Doubting science with good reason,https://www.journal-spectator.com/opinion/article_50ba1ef0-2586-11ed-a585-9fb39cb559b4.html,journal-spectator.com,20220826T223000Z,English,United States,2022-08-26 22:30:00,1
OAE,ocean-based climate solutions,Scientific  Integrity ?- The inevitable end result of  trusting the science .,https://freerepublic.com/focus/f-news/4089195/posts,freerepublic.com,20220829T160000Z,English,United States,2022-08-29 16:00:00,1
OAE,ocean carbon removal,"37 Most Promising Climate - Tech Startups of 2022 , According to Top VCs",https://www.businessinsider.com/most-promising-climate-tech-startups-picked-by-top-vcs-2022-8,businessinsider.com,20220830T123000Z,English,United States,2022-08-30 12:30:00,1
OAE,ocean carbon removal,UMaine researchers look into how to make kelp aquaculture a better carbon sink - UMaine News,https://umaine.edu/news/blog/2022/09/12/umaine-researchers-look-into-how-to-make-kelp-aquaculture-a-better-carbon-sink/,umaine.edu,20220912T214500Z,English,United States,2022-09-12 21:45:00,1
OAE,ocean carbon removal,How to make kelp aquaculture a better carbon sink,https://phys.org/news/2022-09-kelp-aquaculture-carbon.html,phys.org,20220913T164500Z,English,United States,2022-09-13 16:45:00,1
OAE,ocean carbon removal,Ocean - climate VC Propeller launches with $100M to fund  tomorrow narwhals,https://techcrunch.com/2022/10/20/propeller-vc-ocean-climate-startups-carbon/,techcrunch.com,20221020T133000Z,English,United States,2022-10-20 13:30:00,1
OAE,ocean carbon removal,Propeller Announces $100 Million Fund To Invest In Ocean - Climate Companies,https://www.azocleantech.com/news.aspx?newsID=32462,azocleantech.com,20221021T133000Z,English,United States,2022-10-21 13:30:00,1
OAE,ocean carbon removal,Using the ocean to fight climate change raises serious environmental justice and technical questions,https://phys.org/news/2022-10-ocean-climate-environmental-justice-technical.html,phys.org,20221025T154500Z,English,United States,2022-10-25 15:45:00,1
OAE,ocean carbon removal,Using the Ocean to Fight Climate Change Raises Serious Questions,https://www.earthisland.org/journal/index.php/articles/entry/using-the-ocean-to-fight-climate-change-raises-serious-environmental-justice-and-technical-questions,earthisland.org,20221025T164500Z,English,United States,2022-10-25 16:45:00,1
OAE,ocean carbon removal,Using The Ocean To Fight Climate Change Raises Serious,https://www.marinetechnologynews.com/news/using-ocean-fight-climate-623525,marinetechnologynews.com,20221026T061500Z,English,United States,2022-10-26 06:15:00,1
OAE,ocean carbon removal,Should We Alter the Ocean to Fight Climate Change ?,https://maritime-executive.com/editorials/should-we-alter-the-ocean-to-fight-climate-change,maritime-executive.com,20221030T234500Z,English,United States,2022-10-30 23:45:00,2
OAE,ocean carbon removal,Important Message of Hope  Made Through Re - Planting of Extinct Tree Species on Hawaii,https://www.goodnewsnetwork.org/important-message-of-hope-made-through-re-planting-of-extinct-tree-species-on-hawaii/,goodnewsnetwork.org,20221101T164500Z,English,United States,2022-11-01 16:45:00,2
OAE,ocean carbon removal,Carbon Capture : Can we use the ocean to fight climate change ? And SHOULD we ?,http://redgreenandblue.org/2022/10/25/carbon-capture-can-use-ocean-fight-climate-change/,redgreenandblue.org,20221102T074500Z,English,United States,2022-11-02 07:45:00,1
OAE,alkalinity enhancement,Can adding minerals to ocean curb climate change ? Elon Musk backs UM grad research,https://www.pressdemocrat.com/article/news/can-adding-minerals-to-ocean-curb-climate-change-elon-musk-backs-um-grads/,pressdemocrat.com,20221114T171500Z,English,United States,2022-11-14 17:15:00,6
OAE,ocean-based carbon removal,"Carbon Removal from the Ocean , Explained | World Resources Institute",https://www.wri.org/insights/ocean-based-carbon-dioxide-removal,wri.org,20221116T071500Z,English,United States,2022-11-16 07:15:00,3
OAE,alkalinity enhancement,Towards Responsible and Informed Ocean - Based Carbon Dioxide Removal : Research and Governance Priorities,https://www.wri.org/research/responsible-informed-ocean-based-carbon-dioxide-removal,wri.org,20221116T071500Z,English,United States,2022-11-16 07:15:00,3
OAE,ocean-based climate solutions,U . S . Announcements on Ocean - Climate Action at COP27,https://www.miragenews.com/us-announcements-on-ocean-climate-action-at-897333/,miragenews.com,20221116T173000Z,English,United States,2022-11-16 17:30:00,1
OAE,alkalinity enhancement,Can adding minerals to ocean curb climate change ?,https://www.mankatofreepress.com/can-adding-minerals-to-ocean-curb-climate-change/article_ac1e3ce2-65c6-11ed-b528-53e76ac29971.html,mankatofreepress.com,20221116T180000Z,English,United States,2022-11-16 18:00:00,2
OAE,ocean alkalinity,Orion Magazine - Future Air,https://orionmagazine.org/article/future-of-air-pollution/,orionmagazine.org,20221116T204500Z,English,United States,2022-11-16 20:45:00,1
OAE,alkalinity enhancement,How COP27 reached a deal that supports better monitoring of oceans to curb climate crisis,https://phys.org/news/2022-11-cop27-oceans-curb-climate-crisis.html,phys.org,20221117T181500Z,English,United States,2022-11-17 18:15:00,3
OAE,ocean alkalinity,Nicolas Rivero,https://www.wlrn.org/nicolas-rivero,wlrn.org,20221121T194500Z,English,United States,2022-11-21 19:45:00,2
OAE,ocean carbon removal,SoCalGas and Captura Begin Testing Innovative Direct Ocean Carbon Removal Technology,https://www.prnewswire.com:443/news-releases/socalgas-and-captura-begin-testing-innovative-direct-ocean-carbon-removal-technology-301684741.html,prnewswire.com,20221122T131500Z,English,United States,2022-11-22 13:15:00,3
OAE,ocean alkalinity,Can adding minerals to ocean curb climate change ? Elon Musk backs UM grad research – Orlando Sentinel,http://www.orlandosentinel.com/news/environment/fl-ne-um-grad-student-grant-carbon-removal-project-20221125-3v6tuatombdjbdesvysbjwsphq-story.html,orlandosentinel.com,20221125T143000Z,English,United States,2022-11-25 14:30:00,2
OAE,ocean alkalinity,Can adding minerals to ocean curb climate change ? Elon Musk backs UM grad research – Sun Sentinel,http://www.sun-sentinel.com/news/environment/fl-ne-um-grad-student-grant-carbon-removal-project-20221125-3v6tuatombdjbdesvysbjwsphq-story.html,sun-sentinel.com,20221125T174500Z,English,United States,2022-11-25 17:45:00,2
OAE,ocean carbon removal,"To Prevent the Collapse of Biodiversity , the World Needs a New Planetary Politics",https://carnegieendowment.org/2022/11/28/to-prevent-collapse-of-biodiversity-world-needs-new-planetary-politics-pub-88473,carnegieendowment.org,20221128T204500Z,English,United States,2022-11-28 20:45:00,2
OAE,ocean-based climate solutions,"GPB morning headlines for November 29 , 2022",https://www.gpb.org/news/2022/11/29/gpb-morning-headlines-for-november-29-2022,gpb.org,20221129T144500Z,English,United States,2022-11-29 14:45:00,1
OAE,ocean-based climate solutions,"To fight the climate crisis , we need to stop expanding offshore drilling for oil and gas",https://phys.org/news/2022-11-climate-crisis-offshore-drilling-oil.html,phys.org,20221129T181500Z,English,United States,2022-11-29 18:15:00,1
OAE,ocean-based climate solutions,Dave Matthews visits Cobb County as Georgia set a new single - day record for in - person early voting,https://www.gpb.org/news/2022/11/29/dave-matthews-visits-cobb-county-georgia-set-new-single-day-record-for-in-person,gpb.org,20221129T221500Z,English,United States,2022-11-29 22:15:00,1
OAE,ocean carbon removal,Meet Canada most investable cleantech ventures - the 2022 Foresight 50,https://www.streetinsider.com/Globe+Newswire/Meet+Canada%E2%80%99s+most+investable+cleantech+ventures+-+the+2022+Foresight+50/20922097.html,streetinsider.com,20221201T203000Z,English,United States,2022-12-01 20:30:00,2
OAE,ocean-based climate solutions,An international center focused on ocean - based climate solutions launched last month in Atlanta,https://www.gpb.org/news/2022/12/05/international-center-focused-on-ocean-based-climate-solutions-launched-last-month,gpb.org,20221205T163000Z,English,United States,2022-12-05 16:30:00,1
